[-1.996396780014038,1.0036530494689941,0.0,0.0,-8.536978413076202e-08,0.9999999999999963] 
[-1.9981714487075806,4.0137434005737305,0.0,0.0,0.9999968746698232,0.002500130113777914] 
[-4.002259254455566,4.002337455749512,0.0,0.0,-0.7045289288627914,0.7096752696800472] 
[-3.0229170322418213,1.001204013824463,0.0,0.0,0.0008820965906344824,0.9999996109527267] 
[-1.9888731390108059,1.0082726936194453,4.909315091630602e-05,0.0038565975444805733,-0.014792255512164018,0.9998831498840779] 
[-1.9846016179423298,4.010279877574661,-0.003853478053237215,6.20676946797959e-05,0.9998291626848587,0.018077397472781448] 
[-3.976210194144007,4.029985523499544,0.002817240292536222,0.0026312651125317025,-0.7323144108821765,0.6809557571643936] 
[-2.977145572388186,0.9904133461746727,5.968191014760781e-06,0.003855216795671374,-0.00307893046918789,0.9999878286534316] 
[-1.2947364529286862,2.4146270523849602,-0.0038546526553841515,-4.522852827849256e-05,0.9999468151432901,-0.009565902575152658] 
[-2.4123271710306327,2.483626084657865,-0.0038551802641590034,-0.00011424731583989703,0.9996075018139899,-0.027748276520817794] 
[-3.5440062155203664,2.413966641372541,-0.0038567514499814643,1.3103465953224265e-05,0.9999783802165206,0.005325823513421709] 
[-3.9647674460951676,2.774842510841617,-0.0005716701673648592,0.0038126884124459067,0.1460748225515445,0.9892660323779565] 
[-3.078463017902714,2.826269739972632,0.0004082720087221335,0.0038321664780621417,-0.10780908716347985,0.9941641456716434] 
