[-2.6402299404144287,2.569754123687744,0.0,0.0,0.7112609244406649,0.7029280883303859] 
[-4.540241241455078,3.5059595108032227,0.0,0.0,-0.9999912082887008,0.004193249969190686] 
[-3.31313419342041,2.5017924308776855,0.0,0.0,-0.007885746882747683,0.9999689070146638] 

[0.0,0.0,0.07824123961620676,0.7024814197314782,0.7030410473617389,-0.07830357003276332] 
[0.0,0.0,-0.3078979332889882,0.6362394983974223,0.636746354796418,0.30814321833985076] 
[0.0,0.0,-0.6955504400795172,0.12574347676847286,0.12584364955873917,0.6961045461862061] 
[0.0,0.0,0.2842892641931482,0.6471332559134572,0.6476487907593586,-0.28451574153868414] 
[0.0,0.08,-0.7068251713635308,-0.0001173522413462258,-0.00011744572930887617,0.707388259417604] 
[0.0,0.08,-0.7068251691463332,-0.00013002265597205888,-0.0001301262377448974,0.7073882571986397] 
